Subject,channel,exp_cond,value,Experiment,Condition,Base_task
Subj22,34,comp_phon_task_hbo,6.35E-05,Comprehension,Phonological,Task
Subj22,35,comp_phon_task_hbo,2.79E-05,Comprehension,Phonological,Task
Subj22,36,comp_phon_task_hbo,3.35E-05,Comprehension,Phonological,Task
Subj23,1,comp_phon_task_hbo,-6.60E-05,Comprehension,Phonological,Task
Subj23,2,comp_phon_task_hbo,-4.95E-05,Comprehension,Phonological,Task
Subj23,3,comp_phon_task_hbo,-6.12E-05,Comprehension,Phonological,Task
Subj23,4,comp_phon_task_hbo,-6.62E-05,Comprehension,Phonological,Task
Subj23,6,comp_phon_task_hbo,-5.37E-05,Comprehension,Phonological,Task
Subj23,7,comp_phon_task_hbo,-6.11E-05,Comprehension,Phonological,Task
Subj23,8,comp_phon_task_hbo,-7.86E-05,Comprehension,Phonological,Task
Subj23,9,comp_phon_task_hbo,-3.94E-05,Comprehension,Phonological,Task
Subj23,10,comp_phon_task_hbo,-2.40E-05,Comprehension,Phonological,Task
Subj23,11,comp_phon_task_hbo,-5.44E-05,Comprehension,Phonological,Task
Subj23,12,comp_phon_task_hbo,-5.50E-05,Comprehension,Phonological,Task
Subj23,13,comp_phon_task_hbo,-2.27E-05,Comprehension,Phonological,Task
Subj23,15,comp_phon_task_hbo,-7.78E-05,Comprehension,Phonological,Task
Subj23,16,comp_phon_task_hbo,-3.07E-05,Comprehension,Phonological,Task
Subj23,17,comp_phon_task_hbo,-6.07E-06,Comprehension,Phonological,Task
Subj23,18,comp_phon_task_hbo,1.52E-05,Comprehension,Phonological,Task
Subj23,19,comp_phon_task_hbo,-6.17E-06,Comprehension,Phonological,Task
Subj23,20,comp_phon_task_hbo,-8.68E-05,Comprehension,Phonological,Task
Subj23,21,comp_phon_task_hbo,3.00E-05,Comprehension,Phonological,Task
Subj23,22,comp_phon_task_hbo,NA,Comprehension,Phonological,Task
Subj23,24,comp_phon_task_hbo,-6.11E-05,Comprehension,Phonological,Task
Subj23,25,comp_phon_task_hbo,-1.39E-05,Comprehension,Phonological,Task
Subj23,26,comp_phon_task_hbo,NA,Comprehension,Phonological,Task
Subj23,27,comp_phon_task_hbo,-5.51E-05,Comprehension,Phonological,Task
Subj23,28,comp_phon_task_hbo,3.71E-06,Comprehension,Phonological,Task
Subj23,29,comp_phon_task_hbo,3.41E-06,Comprehension,Phonological,Task
Subj23,30,comp_phon_task_hbo,-7.24E-05,Comprehension,Phonological,Task
Subj23,31,comp_phon_task_hbo,-9.41E-05,Comprehension,Phonological,Task
Subj23,33,comp_phon_task_hbo,-9.84E-05,Comprehension,Phonological,Task
Subj23,34,comp_phon_task_hbo,-0.000149,Comprehension,Phonological,Task
Subj23,35,comp_phon_task_hbo,-0.000126,Comprehension,Phonological,Task
Subj23,36,comp_phon_task_hbo,-7.05E-05,Comprehension,Phonological,Task
Subj02,1,comp_sem_baseline_hbo,1.24E-08,Comprehension,Semantic,Baseline
Subj02,2,comp_sem_baseline_hbo,7.65E-08,Comprehension,Semantic,Baseline
Subj02,3,comp_sem_baseline_hbo,2.13E-08,Comprehension,Semantic,Baseline
Subj02,4,comp_sem_baseline_hbo,8.17E-08,Comprehension,Semantic,Baseline
Subj02,6,comp_sem_baseline_hbo,6.82E-09,Comprehension,Semantic,Baseline
Subj02,7,comp_sem_baseline_hbo,3.10E-08,Comprehension,Semantic,Baseline
Subj02,8,comp_sem_baseline_hbo,2.19E-08,Comprehension,Semantic,Baseline
Subj02,9,comp_sem_baseline_hbo,1.76E-08,Comprehension,Semantic,Baseline
Subj02,10,comp_sem_baseline_hbo,6.18E-09,Comprehension,Semantic,Baseline
Subj02,11,comp_sem_baseline_hbo,4.09E-08,Comprehension,Semantic,Baseline
Subj02,12,comp_sem_baseline_hbo,-5.34E-09,Comprehension,Semantic,Baseline
Subj02,13,comp_sem_baseline_hbo,8.34E-08,Comprehension,Semantic,Baseline
Subj02,15,comp_sem_baseline_hbo,-6.09E-08,Comprehension,Semantic,Baseline
Subj02,16,comp_sem_baseline_hbo,-7.73E-08,Comprehension,Semantic,Baseline
Subj02,17,comp_sem_baseline_hbo,-1.36E-07,Comprehension,Semantic,Baseline
Subj02,18,comp_sem_baseline_hbo,-1.45E-07,Comprehension,Semantic,Baseline
Subj02,19,comp_sem_baseline_hbo,2.91E-08,Comprehension,Semantic,Baseline
Subj02,20,comp_sem_baseline_hbo,7.36E-08,Comprehension,Semantic,Baseline
Subj02,21,comp_sem_baseline_hbo,4.04E-08,Comprehension,Semantic,Baseline
Subj02,22,comp_sem_baseline_hbo,7.52E-08,Comprehension,Semantic,Baseline
Subj02,24,comp_sem_baseline_hbo,7.18E-08,Comprehension,Semantic,Baseline
Subj02,25,comp_sem_baseline_hbo,6.43E-08,Comprehension,Semantic,Baseline
Subj02,26,comp_sem_baseline_hbo,5.49E-08,Comprehension,Semantic,Baseline
Subj02,27,comp_sem_baseline_hbo,-1.19E-07,Comprehension,Semantic,Baseline
Subj02,28,comp_sem_baseline_hbo,6.93E-08,Comprehension,Semantic,Baseline
Subj02,29,comp_sem_baseline_hbo,5.88E-08,Comprehension,Semantic,Baseline
Subj02,30,comp_sem_baseline_hbo,4.50E-08,Comprehension,Semantic,Baseline
Subj02,31,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj02,33,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj02,34,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj02,35,comp_sem_baseline_hbo,-1.00E-07,Comprehension,Semantic,Baseline
Subj02,36,comp_sem_baseline_hbo,-9.12E-09,Comprehension,Semantic,Baseline
Subj03,1,comp_sem_baseline_hbo,1.09E-07,Comprehension,Semantic,Baseline
Subj03,2,comp_sem_baseline_hbo,-5.04E-08,Comprehension,Semantic,Baseline
Subj03,3,comp_sem_baseline_hbo,8.47E-08,Comprehension,Semantic,Baseline
Subj03,4,comp_sem_baseline_hbo,1.26E-07,Comprehension,Semantic,Baseline
Subj03,6,comp_sem_baseline_hbo,3.00E-09,Comprehension,Semantic,Baseline
Subj03,7,comp_sem_baseline_hbo,8.37E-09,Comprehension,Semantic,Baseline
Subj03,8,comp_sem_baseline_hbo,1.65E-07,Comprehension,Semantic,Baseline
Subj03,9,comp_sem_baseline_hbo,6.33E-08,Comprehension,Semantic,Baseline
Subj03,10,comp_sem_baseline_hbo,6.25E-08,Comprehension,Semantic,Baseline
Subj03,11,comp_sem_baseline_hbo,8.08E-08,Comprehension,Semantic,Baseline
Subj03,12,comp_sem_baseline_hbo,5.48E-08,Comprehension,Semantic,Baseline
Subj03,13,comp_sem_baseline_hbo,4.48E-09,Comprehension,Semantic,Baseline
Subj03,15,comp_sem_baseline_hbo,6.55E-08,Comprehension,Semantic,Baseline
Subj03,16,comp_sem_baseline_hbo,6.99E-08,Comprehension,Semantic,Baseline
Subj03,17,comp_sem_baseline_hbo,-4.08E-08,Comprehension,Semantic,Baseline
Subj03,18,comp_sem_baseline_hbo,1.16E-07,Comprehension,Semantic,Baseline
Subj03,19,comp_sem_baseline_hbo,5.89E-08,Comprehension,Semantic,Baseline
Subj03,20,comp_sem_baseline_hbo,5.10E-08,Comprehension,Semantic,Baseline
Subj03,21,comp_sem_baseline_hbo,5.45E-08,Comprehension,Semantic,Baseline
Subj03,22,comp_sem_baseline_hbo,9.43E-08,Comprehension,Semantic,Baseline
Subj03,24,comp_sem_baseline_hbo,4.61E-08,Comprehension,Semantic,Baseline
Subj03,25,comp_sem_baseline_hbo,1.36E-07,Comprehension,Semantic,Baseline
Subj03,26,comp_sem_baseline_hbo,2.60E-08,Comprehension,Semantic,Baseline
Subj03,27,comp_sem_baseline_hbo,-4.34E-08,Comprehension,Semantic,Baseline
Subj03,28,comp_sem_baseline_hbo,8.85E-08,Comprehension,Semantic,Baseline
Subj03,29,comp_sem_baseline_hbo,2.82E-08,Comprehension,Semantic,Baseline
Subj03,30,comp_sem_baseline_hbo,-2.47E-08,Comprehension,Semantic,Baseline
Subj03,31,comp_sem_baseline_hbo,2.45E-08,Comprehension,Semantic,Baseline
Subj03,33,comp_sem_baseline_hbo,4.02E-08,Comprehension,Semantic,Baseline
Subj03,34,comp_sem_baseline_hbo,5.54E-08,Comprehension,Semantic,Baseline
Subj03,35,comp_sem_baseline_hbo,9.20E-09,Comprehension,Semantic,Baseline
Subj03,36,comp_sem_baseline_hbo,3.78E-08,Comprehension,Semantic,Baseline
Subj04,1,comp_sem_baseline_hbo,3.83E-08,Comprehension,Semantic,Baseline
Subj04,2,comp_sem_baseline_hbo,4.24E-08,Comprehension,Semantic,Baseline
Subj04,3,comp_sem_baseline_hbo,5.33E-08,Comprehension,Semantic,Baseline
Subj04,4,comp_sem_baseline_hbo,1.08E-07,Comprehension,Semantic,Baseline
Subj04,6,comp_sem_baseline_hbo,2.63E-08,Comprehension,Semantic,Baseline
Subj04,7,comp_sem_baseline_hbo,5.70E-08,Comprehension,Semantic,Baseline
Subj04,8,comp_sem_baseline_hbo,1.93E-07,Comprehension,Semantic,Baseline
Subj04,9,comp_sem_baseline_hbo,-1.14E-07,Comprehension,Semantic,Baseline
Subj04,10,comp_sem_baseline_hbo,8.68E-08,Comprehension,Semantic,Baseline
Subj04,11,comp_sem_baseline_hbo,1.16E-07,Comprehension,Semantic,Baseline
Subj04,12,comp_sem_baseline_hbo,6.94E-08,Comprehension,Semantic,Baseline
Subj04,13,comp_sem_baseline_hbo,-1.95E-08,Comprehension,Semantic,Baseline
Subj04,15,comp_sem_baseline_hbo,1.98E-07,Comprehension,Semantic,Baseline
Subj04,16,comp_sem_baseline_hbo,1.21E-07,Comprehension,Semantic,Baseline
Subj04,17,comp_sem_baseline_hbo,1.04E-07,Comprehension,Semantic,Baseline
Subj04,18,comp_sem_baseline_hbo,-5.74E-08,Comprehension,Semantic,Baseline
Subj04,19,comp_sem_baseline_hbo,2.73E-08,Comprehension,Semantic,Baseline
Subj04,20,comp_sem_baseline_hbo,7.60E-08,Comprehension,Semantic,Baseline
Subj04,21,comp_sem_baseline_hbo,2.02E-08,Comprehension,Semantic,Baseline
Subj04,22,comp_sem_baseline_hbo,9.98E-08,Comprehension,Semantic,Baseline
Subj04,24,comp_sem_baseline_hbo,1.24E-07,Comprehension,Semantic,Baseline
Subj04,25,comp_sem_baseline_hbo,1.39E-07,Comprehension,Semantic,Baseline
Subj04,26,comp_sem_baseline_hbo,2.05E-07,Comprehension,Semantic,Baseline
Subj04,27,comp_sem_baseline_hbo,5.56E-08,Comprehension,Semantic,Baseline
Subj04,28,comp_sem_baseline_hbo,4.58E-08,Comprehension,Semantic,Baseline
Subj04,29,comp_sem_baseline_hbo,2.04E-07,Comprehension,Semantic,Baseline
Subj04,30,comp_sem_baseline_hbo,2.10E-07,Comprehension,Semantic,Baseline
Subj04,31,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj04,33,comp_sem_baseline_hbo,1.88E-07,Comprehension,Semantic,Baseline
Subj04,34,comp_sem_baseline_hbo,1.55E-07,Comprehension,Semantic,Baseline
Subj04,35,comp_sem_baseline_hbo,-1.23E-07,Comprehension,Semantic,Baseline
Subj04,36,comp_sem_baseline_hbo,-5.84E-08,Comprehension,Semantic,Baseline
Subj05,1,comp_sem_baseline_hbo,1.09E-07,Comprehension,Semantic,Baseline
Subj05,2,comp_sem_baseline_hbo,3.63E-08,Comprehension,Semantic,Baseline
Subj05,3,comp_sem_baseline_hbo,1.67E-08,Comprehension,Semantic,Baseline
Subj05,4,comp_sem_baseline_hbo,-1.15E-10,Comprehension,Semantic,Baseline
Subj05,6,comp_sem_baseline_hbo,2.62E-08,Comprehension,Semantic,Baseline
Subj05,7,comp_sem_baseline_hbo,2.93E-08,Comprehension,Semantic,Baseline
Subj05,8,comp_sem_baseline_hbo,8.10E-08,Comprehension,Semantic,Baseline
Subj05,9,comp_sem_baseline_hbo,1.61E-07,Comprehension,Semantic,Baseline
Subj05,10,comp_sem_baseline_hbo,-4.63E-08,Comprehension,Semantic,Baseline
Subj05,11,comp_sem_baseline_hbo,4.06E-08,Comprehension,Semantic,Baseline
Subj05,12,comp_sem_baseline_hbo,1.31E-07,Comprehension,Semantic,Baseline
Subj05,13,comp_sem_baseline_hbo,5.96E-08,Comprehension,Semantic,Baseline
Subj05,15,comp_sem_baseline_hbo,3.60E-08,Comprehension,Semantic,Baseline
Subj05,16,comp_sem_baseline_hbo,-5.60E-08,Comprehension,Semantic,Baseline
Subj05,17,comp_sem_baseline_hbo,6.32E-08,Comprehension,Semantic,Baseline
Subj05,18,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj05,19,comp_sem_baseline_hbo,8.66E-08,Comprehension,Semantic,Baseline
Subj05,20,comp_sem_baseline_hbo,5.87E-08,Comprehension,Semantic,Baseline
Subj05,21,comp_sem_baseline_hbo,-7.07E-08,Comprehension,Semantic,Baseline
Subj05,22,comp_sem_baseline_hbo,8.52E-09,Comprehension,Semantic,Baseline
Subj05,24,comp_sem_baseline_hbo,-5.01E-08,Comprehension,Semantic,Baseline
Subj05,25,comp_sem_baseline_hbo,3.88E-08,Comprehension,Semantic,Baseline
Subj05,26,comp_sem_baseline_hbo,-1.12E-07,Comprehension,Semantic,Baseline
Subj05,27,comp_sem_baseline_hbo,-1.31E-07,Comprehension,Semantic,Baseline
Subj05,28,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj05,29,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj05,30,comp_sem_baseline_hbo,1.23E-07,Comprehension,Semantic,Baseline
Subj05,31,comp_sem_baseline_hbo,2.77E-08,Comprehension,Semantic,Baseline
Subj05,33,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj05,34,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj05,35,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj05,36,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj06,1,comp_sem_baseline_hbo,1.43E-07,Comprehension,Semantic,Baseline
Subj06,2,comp_sem_baseline_hbo,6.59E-08,Comprehension,Semantic,Baseline
Subj06,3,comp_sem_baseline_hbo,6.54E-09,Comprehension,Semantic,Baseline
Subj06,4,comp_sem_baseline_hbo,-9.26E-08,Comprehension,Semantic,Baseline
Subj06,6,comp_sem_baseline_hbo,4.94E-08,Comprehension,Semantic,Baseline
Subj06,7,comp_sem_baseline_hbo,-6.52E-08,Comprehension,Semantic,Baseline
Subj06,8,comp_sem_baseline_hbo,-5.69E-08,Comprehension,Semantic,Baseline
Subj06,9,comp_sem_baseline_hbo,-1.40E-07,Comprehension,Semantic,Baseline
Subj06,10,comp_sem_baseline_hbo,1.60E-08,Comprehension,Semantic,Baseline
Subj06,11,comp_sem_baseline_hbo,5.42E-08,Comprehension,Semantic,Baseline
Subj06,12,comp_sem_baseline_hbo,-1.55E-07,Comprehension,Semantic,Baseline
Subj06,13,comp_sem_baseline_hbo,-1.45E-07,Comprehension,Semantic,Baseline
Subj06,15,comp_sem_baseline_hbo,4.11E-08,Comprehension,Semantic,Baseline
Subj06,16,comp_sem_baseline_hbo,3.60E-08,Comprehension,Semantic,Baseline
Subj06,17,comp_sem_baseline_hbo,-1.72E-07,Comprehension,Semantic,Baseline
Subj06,18,comp_sem_baseline_hbo,-1.34E-08,Comprehension,Semantic,Baseline
Subj06,19,comp_sem_baseline_hbo,-1.96E-09,Comprehension,Semantic,Baseline
Subj06,20,comp_sem_baseline_hbo,1.18E-07,Comprehension,Semantic,Baseline
Subj06,21,comp_sem_baseline_hbo,-1.32E-08,Comprehension,Semantic,Baseline
Subj06,22,comp_sem_baseline_hbo,-2.41E-08,Comprehension,Semantic,Baseline
Subj06,24,comp_sem_baseline_hbo,5.25E-08,Comprehension,Semantic,Baseline
Subj06,25,comp_sem_baseline_hbo,2.41E-09,Comprehension,Semantic,Baseline
Subj06,26,comp_sem_baseline_hbo,7.55E-08,Comprehension,Semantic,Baseline
Subj06,27,comp_sem_baseline_hbo,-6.06E-09,Comprehension,Semantic,Baseline
Subj06,28,comp_sem_baseline_hbo,-4.76E-08,Comprehension,Semantic,Baseline
Subj06,29,comp_sem_baseline_hbo,6.26E-08,Comprehension,Semantic,Baseline
Subj06,30,comp_sem_baseline_hbo,-1.83E-07,Comprehension,Semantic,Baseline
Subj06,31,comp_sem_baseline_hbo,-4.54E-08,Comprehension,Semantic,Baseline
Subj06,33,comp_sem_baseline_hbo,8.57E-08,Comprehension,Semantic,Baseline
Subj06,34,comp_sem_baseline_hbo,-1.18E-07,Comprehension,Semantic,Baseline
Subj06,35,comp_sem_baseline_hbo,-1.95E-07,Comprehension,Semantic,Baseline
Subj06,36,comp_sem_baseline_hbo,-1.46E-07,Comprehension,Semantic,Baseline
Subj07,1,comp_sem_baseline_hbo,-7.15E-08,Comprehension,Semantic,Baseline
Subj07,2,comp_sem_baseline_hbo,5.21E-08,Comprehension,Semantic,Baseline
Subj07,3,comp_sem_baseline_hbo,-4.43E-08,Comprehension,Semantic,Baseline
Subj07,4,comp_sem_baseline_hbo,-7.10E-08,Comprehension,Semantic,Baseline
Subj07,6,comp_sem_baseline_hbo,-6.09E-08,Comprehension,Semantic,Baseline
Subj07,7,comp_sem_baseline_hbo,-9.69E-08,Comprehension,Semantic,Baseline
Subj07,8,comp_sem_baseline_hbo,-3.31E-08,Comprehension,Semantic,Baseline
Subj07,9,comp_sem_baseline_hbo,-5.04E-08,Comprehension,Semantic,Baseline
Subj07,10,comp_sem_baseline_hbo,-9.97E-08,Comprehension,Semantic,Baseline
Subj07,11,comp_sem_baseline_hbo,-1.65E-07,Comprehension,Semantic,Baseline
Subj07,12,comp_sem_baseline_hbo,-1.35E-08,Comprehension,Semantic,Baseline
Subj07,13,comp_sem_baseline_hbo,-3.00E-08,Comprehension,Semantic,Baseline
Subj07,15,comp_sem_baseline_hbo,-1.16E-08,Comprehension,Semantic,Baseline
Subj07,16,comp_sem_baseline_hbo,-5.07E-08,Comprehension,Semantic,Baseline
Subj07,17,comp_sem_baseline_hbo,-5.06E-08,Comprehension,Semantic,Baseline
Subj07,18,comp_sem_baseline_hbo,6.15E-08,Comprehension,Semantic,Baseline
Subj07,19,comp_sem_baseline_hbo,-1.17E-07,Comprehension,Semantic,Baseline
Subj07,20,comp_sem_baseline_hbo,-4.75E-08,Comprehension,Semantic,Baseline
Subj07,21,comp_sem_baseline_hbo,-6.74E-08,Comprehension,Semantic,Baseline
Subj07,22,comp_sem_baseline_hbo,-1.04E-07,Comprehension,Semantic,Baseline
Subj07,24,comp_sem_baseline_hbo,-7.82E-08,Comprehension,Semantic,Baseline
Subj07,25,comp_sem_baseline_hbo,-1.66E-07,Comprehension,Semantic,Baseline
Subj07,26,comp_sem_baseline_hbo,-7.11E-09,Comprehension,Semantic,Baseline
Subj07,27,comp_sem_baseline_hbo,-6.15E-08,Comprehension,Semantic,Baseline
Subj07,28,comp_sem_baseline_hbo,-1.00E-07,Comprehension,Semantic,Baseline
Subj07,29,comp_sem_baseline_hbo,1.43E-08,Comprehension,Semantic,Baseline
Subj07,30,comp_sem_baseline_hbo,-9.75E-08,Comprehension,Semantic,Baseline
Subj07,31,comp_sem_baseline_hbo,-1.59E-07,Comprehension,Semantic,Baseline
Subj07,33,comp_sem_baseline_hbo,-4.44E-09,Comprehension,Semantic,Baseline
Subj07,34,comp_sem_baseline_hbo,-8.60E-08,Comprehension,Semantic,Baseline
Subj07,35,comp_sem_baseline_hbo,2.65E-08,Comprehension,Semantic,Baseline
Subj07,36,comp_sem_baseline_hbo,-5.89E-08,Comprehension,Semantic,Baseline
Subj08,1,comp_sem_baseline_hbo,3.32E-07,Comprehension,Semantic,Baseline
Subj08,2,comp_sem_baseline_hbo,-1.68E-08,Comprehension,Semantic,Baseline
Subj08,3,comp_sem_baseline_hbo,1.07E-07,Comprehension,Semantic,Baseline
Subj08,4,comp_sem_baseline_hbo,3.34E-08,Comprehension,Semantic,Baseline
Subj08,6,comp_sem_baseline_hbo,-6.43E-08,Comprehension,Semantic,Baseline
Subj08,7,comp_sem_baseline_hbo,-3.98E-08,Comprehension,Semantic,Baseline
Subj08,8,comp_sem_baseline_hbo,6.64E-08,Comprehension,Semantic,Baseline
Subj08,9,comp_sem_baseline_hbo,3.42E-08,Comprehension,Semantic,Baseline
Subj08,10,comp_sem_baseline_hbo,-4.52E-09,Comprehension,Semantic,Baseline
Subj08,11,comp_sem_baseline_hbo,1.26E-07,Comprehension,Semantic,Baseline
Subj08,12,comp_sem_baseline_hbo,4.22E-08,Comprehension,Semantic,Baseline
Subj08,13,comp_sem_baseline_hbo,-1.21E-07,Comprehension,Semantic,Baseline
Subj08,15,comp_sem_baseline_hbo,6.99E-08,Comprehension,Semantic,Baseline
Subj08,16,comp_sem_baseline_hbo,7.48E-08,Comprehension,Semantic,Baseline
Subj08,17,comp_sem_baseline_hbo,6.54E-09,Comprehension,Semantic,Baseline
Subj08,18,comp_sem_baseline_hbo,-1.05E-07,Comprehension,Semantic,Baseline
Subj08,19,comp_sem_baseline_hbo,2.16E-07,Comprehension,Semantic,Baseline
Subj08,20,comp_sem_baseline_hbo,-1.04E-07,Comprehension,Semantic,Baseline
Subj08,21,comp_sem_baseline_hbo,-3.32E-08,Comprehension,Semantic,Baseline
Subj08,22,comp_sem_baseline_hbo,-9.41E-08,Comprehension,Semantic,Baseline
Subj08,24,comp_sem_baseline_hbo,4.91E-08,Comprehension,Semantic,Baseline
Subj08,25,comp_sem_baseline_hbo,5.52E-08,Comprehension,Semantic,Baseline
Subj08,26,comp_sem_baseline_hbo,3.41E-08,Comprehension,Semantic,Baseline
Subj08,27,comp_sem_baseline_hbo,1.78E-08,Comprehension,Semantic,Baseline
Subj08,28,comp_sem_baseline_hbo,1.31E-07,Comprehension,Semantic,Baseline
Subj08,29,comp_sem_baseline_hbo,9.60E-08,Comprehension,Semantic,Baseline
Subj08,30,comp_sem_baseline_hbo,5.54E-08,Comprehension,Semantic,Baseline
Subj08,31,comp_sem_baseline_hbo,2.60E-08,Comprehension,Semantic,Baseline
Subj08,33,comp_sem_baseline_hbo,5.20E-08,Comprehension,Semantic,Baseline
Subj08,34,comp_sem_baseline_hbo,9.98E-08,Comprehension,Semantic,Baseline
Subj08,35,comp_sem_baseline_hbo,1.20E-07,Comprehension,Semantic,Baseline
Subj08,36,comp_sem_baseline_hbo,NA,Comprehension,Semantic,Baseline
Subj10,1,comp_sem_baseline_hbo,3.11E-07,Comprehension,Semantic,Baseline
Subj10,2,comp_sem_baseline_hbo,2.50E-07,Comprehension,Semantic,Baseline
Subj10,3,comp_sem_baseline_hbo,2.27E-07,Comprehension,Semantic,Baseline
Subj10,4,comp_sem_baseline_hbo,1.77E-07,Comprehension,Semantic,Baseline
Subj10,6,comp_sem_baseline_hbo,2.05E-07,Comprehension,Semantic,Baseline
Subj10,7,comp_sem_baseline_hbo,1.79E-07,Comprehension,Semantic,Baseline
Subj10,8,comp_sem_baseline_hbo,3.15E-07,Comprehension,Semantic,Baseline
Subj10,9,comp_sem_baseline_hbo,-3.20E-08,Comprehension,Semantic,Baseline
Subj10,10,comp_sem_baseline_hbo,1.01E-07,Comprehension,Semantic,Baseline
Subj10,11,comp_sem_baseline_hbo,2.15E-07,Comprehension,Semantic,Baseline
Subj10,12,comp_sem_baseline_hbo,3.96E-08,Comprehension,Semantic,Baseline
Subj10,13,comp_sem_baseline_hbo,-1.17E-07,Comprehension,Semantic,Baseline
Subj10,15,comp_sem_baseline_hbo,3.06E-07,Comprehension,Semantic,Baseline
Subj10,16,comp_sem_baseline_hbo,1.32E-08,Comprehension,Semantic,Baseline
Subj10,17,comp_sem_baseline_hbo,-7.79E-07,Comprehension,Semantic,Baseline
Subj10,18,comp_sem_baseline_hbo,2.95E-08,Comprehension,Semantic,Baseline
Subj10,19,comp_sem_baseline_hbo,8.03E-08,Comprehension,Semantic,Baseline
Subj10,20,comp_sem_baseline_hbo,8.18E-08,Comprehension,Semantic,Baseline
